Termin,T_Mit_2m,Luftfeuchte,Niederschlag_Summe,T_Min_2m,T_Max_2m,Sonnenstunden
2016-02-04T00:00:00,1.6,86.3,2.9,0.2,3.4,0.1
2016-02-05T00:00:00,3.2,88.7,0,-0.4,6.7,1.1
2016-02-06T00:00:00,3.6,89,0,-1.5,10.6,6.9
2016-02-07T00:00:00,4.5,82.6,0,-1.1,11.4,1.8
2016-02-08T00:00:00,6.9,72.1,2.1,1,12.9,3
2016-02-09T00:00:00,7.4,76.1,0.2,4.3,11.1,0.2
2016-02-10T00:00:00,2.5,77.1,1.1,0.3,4.7,0.8
2016-02-11T00:00:00,1.6,76.3,0.1,-2.8,5.6,3.2
2016-02-12T00:00:00,0.5,79,0.5,-3.1,4.9,6.2
2016-02-13T00:00:00,3.5,86.5,1.9,0.1,7.3,0.4
2016-02-14T00:00:00,5.9,76.8,2,2.4,9.2,1.3
2016-02-15T00:00:00,3.9,86.8,0,1.9,7,1.6
2016-02-16T00:00:00,2.5,79.6,0,0.1,3.9,1.5
2016-02-17T00:00:00,1.1,85.6,0.5,-0.9,2.1,0
2016-02-18T00:00:00,1.9,81.6,0,-1.8,6.5,3.2
2016-02-19T00:00:00,1.7,82.7,0.1,-0.4,3.5,0
2016-02-20T00:00:00,2.5,79,9.4,-0.8,7.9,0.4
2016-02-21T00:00:00,10.6,75,0,7.6,13.5,0.8
2016-02-22T00:00:00,11.5,60.4,0,5.4,16,6.8
2016-02-23T00:00:00,5.7,81.5,4.4,0.7,10.7,0.1
2016-02-24T00:00:00,1.7,80.3,2.8,-0.6,5.3,3.4
2016-02-25T00:00:00,0.6,88.4,2,-0.5,2.4,0.2
2016-02-26T00:00:00,0.4,73,0,-3.6,4.2,9
2016-02-27T00:00:00,1,74.3,0,-3,6,5.6
2016-02-28T00:00:00,2.5,76.3,0,0.2,6,0
2016-02-29T00:00:00,2.3,92.8,17.6,-1,4.8,0
2016-03-01T00:00:00,-0.6,90.5,1.8,-1.7,1.2,0
2016-03-02T00:00:00,3.3,89.5,9.6,0.6,7.7,0.1
2016-03-03T00:00:00,2,79.9,0,0.2,4.5,0.1
2016-03-04T00:00:00,3.2,74.8,0,0.2,6.9,5.7
2016-03-05T00:00:00,3.3,83,3.5,-0.3,7.3,0.3
2016-03-06T00:00:00,1.9,81.2,0,-1,5,1.2
2016-03-07T00:00:00,1.2,78.3,0,-1.1,5.1,3.4
2016-03-08T00:00:00,0.9,82.9,0.1,-3.1,5.3,4.1
2016-03-09T00:00:00,-0.8,90.9,0,-4.9,5.3,2.3
2016-03-10T00:00:00,2.2,80.6,0,-3.2,9.1,7
2016-03-11T00:00:00,2.5,78.8,0,-3.2,8,1.3
2016-03-12T00:00:00,4.4,77.6,0,2.5,6.5,0
2016-03-13T00:00:00,3.8,79.1,0,1.8,6.4,0.1
2016-03-14T00:00:00,2.5,69.6,0,-2.8,7.1,6.6
2016-03-15T00:00:00,-0.1,90,4.5,-2.8,1.4,0
2016-03-16T00:00:00,2.1,76.9,0,-1,6.3,9.4
2016-03-17T00:00:00,3.7,75.1,0,-2.2,11,11.2
2016-03-18T00:00:00,4.5,72.4,0,-2.9,12.4,11
2016-03-19T00:00:00,4,75.8,0,-2.2,10.5,10.7
2016-03-20T00:00:00,4,73.3,0,-0.4,9.4,6.8
2016-03-21T00:00:00,4.7,70.4,0,0.6,8.7,3.2
2016-03-22T00:00:00,5.3,69.2,0,2.5,8.9,1.9
2016-03-23T00:00:00,4.9,71.2,0.1,2.5,8.1,0.3
2016-03-24T00:00:00,4.6,71.5,0,2.6,8,0.9
2016-03-25T00:00:00,5,80.3,10.2,3,7.2,0
2016-03-26T00:00:00,6.1,84.5,0.1,2.1,11.1,3.9
2016-03-27T00:00:00,6.7,80.9,2.7,-0.4,13.2,6.2
2016-03-28T00:00:00,8.9,73.1,0.2,2.2,13.8,5.4
2016-03-29T00:00:00,8.9,65.8,0.8,3.8,13.8,7.4
2016-03-30T00:00:00,9.9,84.5,2.2,6,14.3,0.1
2016-03-31T00:00:00,13.1,72,0,5.4,20.8,6.7
2016-04-01T00:00:00,7.7,87.5,0,5.3,11.9,0.2
2016-04-02T00:00:00,9.3,74.8,0,5.1,15,3.8
2016-04-03T00:00:00,13.3,63.2,0,3,22.3,8.1
2016-04-04T00:00:00,13.9,69,0,7.8,20.4,8.3
2016-04-05T00:00:00,13.9,69.9,0.1,5.8,20.3,6.4
2016-04-06T00:00:00,10.1,78.3,0.7,4.9,14.6,3.4
2016-04-07T00:00:00,7.6,82.6,1.6,3.4,11.7,0.4
2016-04-08T00:00:00,6.3,80.4,0,4.2,8.4,0
2016-04-09T00:00:00,7.3,80.4,0,4.8,10.9,0
2016-04-10T00:00:00,8.6,75.2,0,3.7,13.8,3
2016-04-11T00:00:00,9.1,73.9,0,3.6,15.9,12.2
2016-04-12T00:00:00,9.4,82.5,4,3.8,16.1,7.2
2016-04-13T00:00:00,10.6,79.6,4.8,6.8,17.8,6.3
2016-04-14T00:00:00,8.6,81,0,3.5,13.3,3.2
2016-04-15T00:00:00,7.7,89.3,6.2,2.3,11.5,0
2016-04-16T00:00:00,11.5,78.8,0,6.6,17.9,5.9
2016-04-17T00:00:00,8.9,90.3,17.5,6.3,11.7,0
2016-04-18T00:00:00,8,80.5,0.3,5.4,11.7,1.2
2016-04-19T00:00:00,8.1,70.9,0,2.7,12.3,6.2
2016-04-20T00:00:00,8.4,66,0,3,14.9,11.2
2016-04-21T00:00:00,9.8,60.7,0,1.1,17.9,13
2016-04-22T00:00:00,11.8,59.4,0,1.4,19.3,10.2
2016-04-23T00:00:00,9.6,74.1,7.7,3.1,14.2,0.1
2016-04-24T00:00:00,3.4,75.2,0,0.1,7.8,3.6
2016-04-25T00:00:00,2.5,76.8,0.5,0.1,7.2,4.7
2016-04-26T00:00:00,3.4,80.7,5,0.3,7.7,0
2016-04-27T00:00:00,2.4,79.7,0.2,-0.9,7.1,4.6
2016-04-28T00:00:00,3.3,73.8,0,-2.6,10.2,9.2
2016-04-29T00:00:00,6.8,65.2,0,-2.3,14.9,13.4
2016-04-30T00:00:00,11.2,51.5,0,0.9,18.8,12.3
2016-05-01T00:00:00,9.9,76.1,1.7,6.4,13.6,0.1
2016-05-02T00:00:00,11.3,68,0,5.9,17.2,9.2
2016-05-03T00:00:00,10.3,72.7,9.8,4.2,17.3,6.7
2016-05-04T00:00:00,9,63.5,0,4.4,13.9,8.4
2016-05-05T00:00:00,9.6,75.3,0,2.7,15.2,11.2
2016-05-06T00:00:00,14.3,61.6,0,6.5,21.1,14.1
2016-05-07T00:00:00,15.7,53.9,0,6.3,22,14.2
2016-05-08T00:00:00,16.1,52,0,8.8,21.8,14.2
2016-05-09T00:00:00,16.5,56,0,8.8,23.1,13.6
2016-05-10T00:00:00,14.5,77,0.7,9.3,19,4
2016-05-11T00:00:00,15.4,75.9,0,9.9,21.2,7.7
2016-05-12T00:00:00,12.5,83.9,18.5,9.2,17,1.5
2016-05-13T00:00:00,11.5,91.8,5.8,8.9,15.9,0.2
2016-05-14T00:00:00,10.9,87,7.9,4.1,15.7,1
2016-05-15T00:00:00,7,67.7,0.2,4.4,10.8,3.9
2016-05-16T00:00:00,6.2,83.8,5.5,4.6,9.6,0.7
2016-05-17T00:00:00,7.9,78.8,0,3.2,12.7,4.2
2016-05-18T00:00:00,11.6,66.6,2.2,3.9,18.2,11.8
2016-05-19T00:00:00,10.5,90.5,3,9.3,12.1,0
2016-05-20T00:00:00,12,79.3,0,7.4,17.7,5.6
2016-05-21T00:00:00,14.8,70.7,0,5.9,22.8,11.7
2016-05-22T00:00:00,19.1,62.3,0,8.8,27.1,13.1
2016-05-23T00:00:00,10.6,84.5,29.9,7.3,15.2,0.7
2016-05-24T00:00:00,9.3,95.3,4,7.4,11,0
2016-05-25T00:00:00,11.9,85.6,0,8.5,16.9,2.2
2016-05-26T00:00:00,16,76.8,0,8.6,23.4,10.9
2016-05-27T00:00:00,18.4,73.8,0.1,11.2,26.1,7.8
2016-05-28T00:00:00,18.3,76.4,0,12.3,24.9,5.7
2016-05-29T00:00:00,17.7,81.8,3.8,12.7,24.9,5.1
2016-05-30T00:00:00,15.3,82.9,5.6,12.9,20.8,2.6
2016-05-31T00:00:00,14,87.5,1.2,11.5,17,1.9
2016-06-01T00:00:00,15.2,80.1,0,12.2,18.5,2
2016-06-02T00:00:00,14.3,87.8,0.8,11.8,16.8,0.7
2016-06-03T00:00:00,14.5,86.8,2.8,10,20.5,3.7
2016-06-04T00:00:00,16.1,81.2,5.7,10.4,21.9,2.3
2016-06-05T00:00:00,15.7,88.6,3.1,11.3,21.5,2.1
2016-06-06T00:00:00,17.8,74.6,0,10.2,24.4,14.1
2016-06-07T00:00:00,18.3,72.5,0,11.4,25.1,13.9
2016-06-08T00:00:00,15.9,85.7,12,11.9,20.6,2.2
2016-06-09T00:00:00,14.4,89.9,2.6,8.8,18.6,3.8
2016-06-10T00:00:00,14.8,74.4,0,8.1,21.3,12.5
2016-06-11T00:00:00,14,88.6,3.2,9.9,18,1.5
2016-06-12T00:00:00,14.7,87.2,5.3,10.8,20,2.2
2016-06-13T00:00:00,15,83.8,1.2,12.4,19.4,2.5
2016-06-14T00:00:00,14.7,82.6,4,11.4,20.5,3.6
2016-06-15T00:00:00,15.5,75.1,0.5,11.7,20.4,8.1
2016-06-16T00:00:00,15.7,84.6,10.1,12.1,23.1,6.1
2016-06-17T00:00:00,13.4,80,1.6,8.9,19.1,7
2016-06-18T00:00:00,15.2,75.2,3.8,8,21.5,12.2
2016-06-19T00:00:00,13.4,90.4,2.9,11.8,16,0.3
2016-06-20T00:00:00,15.6,75,0,11.4,21.2,9.5
2016-06-21T00:00:00,17.5,79,0,13.6,22.1,1.3
2016-06-22T00:00:00,20.8,73.5,0,15,27.4,11.7
2016-06-23T00:00:00,22.2,71.7,0,13.9,29.3,15.4
2016-06-24T00:00:00,23.4,72.3,0,13.9,31.5,15.3
2016-06-25T00:00:00,21,75,26.6,14.8,27.6,10.4
2016-06-26T00:00:00,15.3,86,3.2,13.2,18.6,0.3
2016-06-27T00:00:00,16.6,73.3,0,12.4,21,8.8
2016-06-28T00:00:00,18.8,69.3,0,13.5,25,10.7
2016-06-29T00:00:00,19.5,74.5,1.8,12.9,25.3,8.5
2016-06-30T00:00:00,18.4,84.5,13.3,14.6,24.4,3.5
2016-07-01T00:00:00,20.3,74.8,0,13.8,27.5,14.5
2016-07-02T00:00:00,17.5,84.4,1.9,12.2,22.8,2.5
2016-07-03T00:00:00,15,72.7,0,9.5,19.6,5.2
2016-07-04T00:00:00,17.1,72,0,12.5,23.6,9.8
2016-07-05T00:00:00,19,70.6,0,11.2,25.4,13.4
2016-07-06T00:00:00,16.9,65.8,0,11.5,21,10.7
2016-07-07T00:00:00,17,65,0,9,23.7,14.1
2016-07-08T00:00:00,19.7,63.8,0.1,9.6,27.6,13.1
2016-07-09T00:00:00,20.6,66.1,0,13.7,25.9,9.1
2016-07-10T00:00:00,22,66.7,0,11.9,31.5,14.7
2016-07-11T00:00:00,24.3,66.3,5.3,17.9,31.3,11.4
2016-07-12T00:00:00,18,91.9,22.1,15.6,22,0.3
2016-07-13T00:00:00,14.8,90.1,27.9,11.3,18.9,1.1
2016-07-14T00:00:00,12.3,86.6,5.8,9.9,16.8,3
2016-07-15T00:00:00,12.7,76.7,0,8.4,17.8,8.9
2016-07-16T00:00:00,15,69.5,0.1,9,21.1,7
2016-07-17T00:00:00,18.1,76.8,0.6,14,24.7,4.7
2016-07-18T00:00:00,20.5,71.5,0,14.6,27.2,10.9
2016-07-19T00:00:00,20.8,66.6,0,12.5,28.3,14.7
2016-07-20T00:00:00,21.8,66.5,0,13.1,29.9,14.8
2016-07-21T00:00:00,19.5,86.1,5.1,14.8,26,5
2016-07-22T00:00:00,20.2,80.7,0,15.3,26.2,7.6
2016-07-23T00:00:00,20.1,84.8,1.2,16.4,26,2.7
2016-07-24T00:00:00,21.8,73.8,0,16.6,27.9,11.5
2016-07-25T00:00:00,20.7,82.7,3.4,16.5,27.1,5.4
2016-07-26T00:00:00,19.3,88.6,3.1,14.4,24.8,5.6
2016-07-27T00:00:00,19.2,84,3.6,13.3,26.7,6.2
2016-07-28T00:00:00,19,81.3,1.3,14.6,25.3,5.4
2016-07-29T00:00:00,19.9,74.9,0,14.8,26.6,8.1
2016-07-30T00:00:00,21.6,71.3,0.8,13.5,30.3,12
2016-07-31T00:00:00,18.2,89.7,4,15.5,21.1,0.9
2016-08-01T00:00:00,17,70.8,0,11,22.7,12.2
2016-08-02T00:00:00,16.9,76.8,0,10.1,22.3,2.2
2016-08-03T00:00:00,20.8,69.1,0,13.5,28.7,10.8
2016-08-04T00:00:00,21.7,65.3,17,12.2,30.5,10.9
2016-08-05T00:00:00,14.4,93.3,18.7,12.1,16.1,0
2016-08-06T00:00:00,16,81.1,0,10.7,21.4,4.9
2016-08-07T00:00:00,17,73.3,0,9.4,24.5,12.7
2016-08-08T00:00:00,19.7,68.2,7.6,9.6,27.9,13.7
2016-08-09T00:00:00,15.4,83.7,0.9,12.1,18,0.6
2016-08-10T00:00:00,12.6,84.8,3.3,10.3,16.2,1.6
2016-08-11T00:00:00,13.2,69.5,1.8,8.4,18.6,9.3
2016-08-12T00:00:00,13.7,90.5,1.3,10.8,16.2,0
2016-08-13T00:00:00,18.7,75.9,0,12.3,25.7,13.6
2016-08-14T00:00:00,20.1,71,0,11.7,27.6,11.9
2016-08-15T00:00:00,19.3,71.4,0,12.6,25.8,10.7
2016-08-16T00:00:00,18.9,70.8,0,10.7,26.6,12.2
2016-08-17T00:00:00,17.4,64.8,0,10.7,23.9,12.3
2016-08-18T00:00:00,17.2,75.9,0.2,9.8,24.5,6.7
2016-08-19T00:00:00,18.2,78.9,0.2,13.6,24.9,7.7
2016-08-20T00:00:00,20,75.8,2,15.1,26.8,6
2016-08-21T00:00:00,15.5,80.3,0.5,10.7,20.6,4.4
2016-08-22T00:00:00,15.4,73.3,0,9.5,21.8,8.4
2016-08-23T00:00:00,17.4,77,0,9.7,24.6,13.3
2016-08-24T00:00:00,19.5,71.2,0,12.9,26.4,13.3
2016-08-25T00:00:00,20.3,63.9,0,14.8,28,13.3
2016-08-26T00:00:00,20.5,76,0,10.9,30.4,13.1
2016-08-27T00:00:00,21.3,75.2,0,12.9,29.9,12.7
2016-08-28T00:00:00,22.1,69.8,1.7,12.9,31.4,11.3
2016-08-29T00:00:00,18.7,87,3.6,16.3,23,2.4
2016-08-30T00:00:00,18.6,75.1,0,14.6,23.9,10.4
2016-08-31T00:00:00,18,73.9,0.4,13,24.6,12.9
2016-09-01T00:00:00,18.8,79.3,0,12,25.9,6
2016-09-02T00:00:00,18.3,74.2,0,11.5,26,11.2
2016-09-03T00:00:00,18.6,72.2,0,12.8,25.7,7.7
2016-09-04T00:00:00,18.8,73.5,2.5,12,25.1,5.1
2016-09-05T00:00:00,15.7,78,0.3,11.8,19,4.3
2016-09-06T00:00:00,17.1,71.4,0,13.9,21.6,8.1
2016-09-07T00:00:00,17.8,75.7,0,12,24.6,8.6
2016-09-08T00:00:00,18.9,76.8,0,11.7,27.9,10
2016-09-09T00:00:00,19.3,73.9,0,12.4,27.1,10
2016-09-10T00:00:00,19.6,75.7,0,12,28,11.7
2016-09-11T00:00:00,20,75.9,0,13.5,27.8,11.8
2016-09-12T00:00:00,19.8,75.8,0,13,28.5,10.7
2016-09-13T00:00:00,19.5,73.3,0,11.5,28,11.7
2016-09-14T00:00:00,20,69.4,0,11.7,27.3,11.9
2016-09-15T00:00:00,20.3,67,0,12.4,28.6,9.6
2016-09-16T00:00:00,18,74.5,9.5,13.1,22.9,4.8
2016-09-17T00:00:00,13.3,93.6,24.9,12.3,14.1,0
2016-09-18T00:00:00,13.5,95.3,11,12.5,14.7,0
2016-09-19T00:00:00,11.9,96.5,2.1,10.8,12.6,0
2016-09-20T00:00:00,11.5,89,0,6.2,14.8,2.8
2016-09-21T00:00:00,9.3,87.3,0,4.6,15.4,4.3
2016-09-22T00:00:00,10.5,80,0,3.5,18.2,11.3
2016-09-23T00:00:00,11.3,85.4,0,3.8,19.2,8.4
2016-09-24T00:00:00,11.6,84.2,0,4.8,19.8,9.4
2016-09-25T00:00:00,12.6,84.6,0,4.7,21.1,10.6
2016-09-26T00:00:00,13.5,83.3,0,5.9,22,10.1
2016-09-27T00:00:00,12.6,90.5,0,6.2,19.5,7.1
2016-09-28T00:00:00,13.8,82.6,0,7.2,21.1,7.6
2016-09-29T00:00:00,15.9,71.4,0,8.4,23.7,10.8
2016-09-30T00:00:00,15.7,70.7,0,8.7,24.1,11.2
2016-10-01T00:00:00,15.2,75.5,1,8.3,22.4,8.2
2016-10-02T00:00:00,11.6,93.4,8.5,8.9,13.5,0
2016-10-03T00:00:00,9.8,87.4,4.2,7.7,13.9,2.2
2016-10-04T00:00:00,8.5,94.3,2.7,6,10.8,0
2016-10-05T00:00:00,6.3,79.5,0.9,3.1,10.2,8.8
2016-10-06T00:00:00,6.8,93,2.9,5.3,8.2,0
2016-10-07T00:00:00,8.2,91.8,0.2,7,10.1,0
2016-10-08T00:00:00,7.1,89.3,0.4,3.4,9.4,0.2
2016-10-09T00:00:00,5.6,86.6,0,1,11.5,6
2016-10-10T00:00:00,4.8,91.3,2.2,0.2,10.1,1.5
2016-10-11T00:00:00,5.2,90.2,2.4,4,8.5,1.1
2016-10-12T00:00:00,5.4,89.2,0,3.2,9.9,2.1
2016-10-13T00:00:00,6,87.1,0,2.3,10.4,4.9
2016-10-14T00:00:00,8.9,86.5,0,4,13.3,3.5
2016-10-15T00:00:00,12.4,83,0,7.9,17.8,6.7
2016-10-16T00:00:00,11.7,87.9,0.1,7,18.4,9
2016-10-17T00:00:00,9.5,97.6,4,5.1,12.5,0
2016-10-18T00:00:00,10.9,96,8.3,8.8,13.1,0.1
2016-10-19T00:00:00,8.6,90.9,0.5,6.9,10.5,1
2016-10-20T00:00:00,8,77.7,1.6,4.1,11.5,2.6
2016-10-21T00:00:00,5.7,88.3,0.1,2.5,7.6,0.4
2016-10-22T00:00:00,5.2,87.2,0,0,11,4.9
2016-10-23T00:00:00,5.8,90.2,0.3,-1,12.2,4.5
2016-10-24T00:00:00,11,88.7,2.7,7,17.5,5.7
2016-10-25T00:00:00,11.4,95.9,1.8,7.1,14.5,0
2016-10-26T00:00:00,9.5,91,0,3.9,12.9,0.4
2016-10-27T00:00:00,6.8,89.8,0,1.4,11.1,4.8
2016-10-28T00:00:00,5.8,92.1,0,0.6,11.9,5
2016-10-29T00:00:00,7.6,92.8,0.3,2.2,11.8,0.8
2016-10-30T00:00:00,6.2,88.5,0,0.7,11.6,6
2016-10-31T00:00:00,4.7,91.1,0,0.3,10.4,9.3
2016-11-01T00:00:00,3.3,99.8,0,0.5,6.1,0
2016-11-02T00:00:00,5.7,92,0.9,2.8,9,0
2016-11-03T00:00:00,3,88.8,0,-1.9,8.2,2.2
2016-11-04T00:00:00,2.1,91.8,0.2,-2.7,8.5,6.2
2016-11-05T00:00:00,7.3,89.1,10,2.9,12,0.6
2016-11-06T00:00:00,3.9,95.5,8.5,2.4,6.5,0
2016-11-07T00:00:00,1.1,94.9,0.2,-1.6,3.7,0.2
2016-11-08T00:00:00,0.5,92.9,0.2,-1,3.8,2.3
2016-11-09T00:00:00,2.1,86.1,3.3,0.2,4.9,2.7
2016-11-10T00:00:00,4.7,87.5,7,2.9,6.1,0.3
2016-11-11T00:00:00,3.5,93.9,5.8,1.4,5,0
2016-11-12T00:00:00,1.2,90.3,0,-1.8,3.5,1.2
2016-11-13T00:00:00,-0.5,86.3,0,-2.9,1.8,0.5
2016-11-14T00:00:00,-1.4,81.1,0,-3.8,2.5,8.3
2016-11-15T00:00:00,1.8,86,5.4,-1.6,5.3,0.2
2016-11-16T00:00:00,7.5,96,8.6,5.3,9,0
2016-11-17T00:00:00,8.3,91.6,0.6,4.3,10.8,0.6
2016-11-18T00:00:00,7.9,86,6.8,3.4,12.9,1.8
2016-11-19T00:00:00,5,94.8,7.5,0,7.2,0
2016-11-20T00:00:00,2.9,92,0,0.1,9,6.8
2016-11-21T00:00:00,7.4,81.4,0,1.6,15.1,4.7
2016-11-22T00:00:00,8.4,83.6,0,2.7,13.4,1.6
2016-11-23T00:00:00,6.1,93.2,0,0.9,11.3,4.5
2016-11-24T00:00:00,5.4,98.3,0,4.9,5.9,0
2016-11-25T00:00:00,6.3,89.4,0,4.8,7.7,0
2016-11-26T00:00:00,5.6,94.3,0.2,5.1,6.5,0
2016-11-27T00:00:00,4.6,88.7,0.2,-0.8,7,2.1
2016-11-28T00:00:00,-1.3,79,0,-3.5,1.1,4.9
2016-11-29T00:00:00,-3.1,78.6,0,-6.7,0.5,8
2016-11-30T00:00:00,-1.7,80.8,0,-7.8,2.7,7.4
2016-12-01T00:00:00,1.9,66.9,0,-0.1,4.6,0.3
2016-12-02T00:00:00,2.6,88.2,1.1,-0.6,5,0.1
2016-12-03T00:00:00,-2.3,93.4,0,-3.9,-0.6,3.2
2016-12-04T00:00:00,-4.2,91.3,0,-7.3,-0.7,5.9
2016-12-05T00:00:00,-2.7,98,0,-3.8,-2,0
2016-12-06T00:00:00,-3.1,98.6,0,-5.2,-0.8,2.5
2016-12-07T00:00:00,-2.8,99.1,0,-3.5,-1.9,0
2016-12-08T00:00:00,-1.5,96.4,0,-4.5,3.9,7.4
2016-12-09T00:00:00,1.6,81,0,-4.2,7.9,6.5
2016-12-10T00:00:00,1.5,80.8,0,-2.8,8.2,7.7
2016-12-11T00:00:00,1.7,87.1,1.6,-3.8,5.2,0.5
2016-12-12T00:00:00,3.1,91.8,0.1,-1.4,4.8,0.2
2016-12-13T00:00:00,0,93,0.3,-3.5,5.5,6.8
2016-12-14T00:00:00,3.6,90.4,0.2,-0.1,8.3,1.8
2016-12-15T00:00:00,2.2,96.8,0,0.8,4.2,0
2016-12-16T00:00:00,-0.8,91.8,0,-1.7,0.7,0
2016-12-17T00:00:00,-1.6,97.5,0,-2.2,-0.9,0
2016-12-18T00:00:00,0,96.5,0.2,-1.1,1.2,0
2016-12-19T00:00:00,0.3,95.2,0,-1.1,1.3,0
2016-12-20T00:00:00,-1.8,95.1,0,-2.4,-0.8,0
2016-12-21T00:00:00,-2.3,99,0,-2.6,-1.8,0
2016-12-22T00:00:00,-2.3,99.6,0.3,-3.2,-1.6,0
2016-12-23T00:00:00,-0.2,99.8,0.6,-2.7,2.4,0
2016-12-24T00:00:00,4.3,89.2,0.9,0.4,6.7,0
2016-12-25T00:00:00,6.5,77.1,0,4.5,8.4,0.1
2016-12-26T00:00:00,7.3,77.9,1,2.1,10.7,1.9
2016-12-27T00:00:00,2.1,80.5,0,0.1,4.1,2.1
2016-12-28T00:00:00,2.5,82.8,0,-0.7,3.9,0.2
2016-12-29T00:00:00,0.1,91.5,0,-3.5,4,5.5
2016-12-30T00:00:00,-2.9,88.8,0,-6.3,2.4,7.7
2016-12-31T00:00:00,-4.7,97.6,0,-5.9,-3.1,0.1
2017-01-01T00:00:00,-5.9,95.6,0,-8.7,-2.4,3.2
2017-01-02T00:00:00,-3.6,95.1,1.2,-9.7,-0.6,0
2017-01-03T00:00:00,-1.5,85.6,0,-2.8,-0.6,2.7
2017-01-04T00:00:00,-0.1,83.5,0.9,-1.4,0.9,0
2017-01-05T00:00:00,-3.9,77.6,0,-8.4,-0.1,0
2017-01-06T00:00:00,-11.9,84.1,0,-18.6,-7.1,7.8
2017-01-07T00:00:00,-11.7,85.5,3.1,-18.9,-5.6,0
2017-01-08T00:00:00,-3.1,92.4,0.8,-5.6,-1.7,0
2017-01-09T00:00:00,-2.5,89.8,0,-4.1,-1,0
2017-01-10T00:00:00,-4.3,86.1,0,-7.1,-2.7,5.9
2017-01-11T00:00:00,-3,85.5,1.1,-8,2.7,0.1
2017-01-12T00:00:00,2.4,91.3,10.7,1.3,3.9,0
2017-01-13T00:00:00,0.9,77.7,0,-2.2,4.6,0
2017-01-14T00:00:00,-1,83.2,0.2,-2.7,0.8,0
2017-01-15T00:00:00,-2.7,88.8,0.4,-4.7,-1.1,1.5
2017-01-16T00:00:00,-4.1,90.8,0.5,-6,-2,0.8
2017-01-17T00:00:00,-6.3,81,0,-8.2,-3.8,6.1
2017-01-18T00:00:00,-4.9,72.4,0,-6.5,-3.8,0
2017-01-19T00:00:00,-7,77.6,0,-9.9,-3.5,7.9
2017-01-20T00:00:00,-7.5,78.5,0,-11.5,-2.2,8.2
2017-01-21T00:00:00,-11,88.7,0,-15.3,-5.7,5.9
2017-01-22T00:00:00,-11.8,88.7,0,-15.5,-6.9,4.7
2017-01-23T00:00:00,-12.3,88.3,0,-17.1,-8.3,5
2017-01-24T00:00:00,-9.9,91.2,0,-12.1,-7.1,0
2017-01-25T00:00:00,-6.4,86.7,0,-10.1,-3.4,0
2017-01-26T00:00:00,-4.2,78.1,0,-9.8,-1.4,5.5
2017-01-27T00:00:00,-6.5,80.5,0,-12.8,0.1,8.6
2017-01-28T00:00:00,-7.2,89.7,0,-11.1,-1.8,5.5
2017-01-29T00:00:00,-5.9,83.6,0,-12.4,1.8,8.2
2017-01-30T00:00:00,-3.1,89.8,3.2,-10.1,1.6,1.9
2017-01-31T00:00:00,2.7,97.4,5.9,0,4.5,0
2017-02-01T00:00:00,0.9,94.7,0,-0.3,2.5,0.5
2017-02-02T00:00:00,1,97.8,0,-0.5,4.9,2.7
2017-02-03T00:00:00,0.7,98,0.1,-2.5,4.1,0.1
2017-02-04T00:00:00,3.8,85.4,0.2,-1.1,6.8,4.4
2017-02-05T00:00:00,4.2,68.7,0,-1.2,8.1,7.5
2017-02-06T00:00:00,1.9,85.6,0,0.3,3.8,0
2017-02-07T00:00:00,1.9,87.8,0,-0.1,5.9,1.8
2017-02-08T00:00:00,0.3,80.6,0,-2.1,2,0
2017-02-09T00:00:00,-1.4,80.6,0,-2.6,0.2,3.3
2017-02-10T00:00:00,-2.1,88.5,0,-3,-1,0
2017-02-11T00:00:00,-0.6,86.6,0,-5.2,4.3,8.3
2017-02-12T00:00:00,-0.5,92.8,0,-1.3,0.1,0
2017-02-13T00:00:00,0.8,80.3,0,-1,4.1,4.1
2017-02-14T00:00:00,0.4,79.2,0,-4.8,7.5,9.5
2017-02-15T00:00:00,1,85.3,0,-5,9.9,9.5
2017-02-16T00:00:00,3.3,76.6,2.4,-3.2,13.8,9.4
2017-02-17T00:00:00,3.3,87,4.9,0.6,4.5,0.1
2017-02-18T00:00:00,2.7,88.6,0,-2,6,0
2017-02-19T00:00:00,-0.1,91.5,0.6,-3.4,5.6,2.4
2017-02-20T00:00:00,5.5,77.5,2.1,2.3,8.4,2.1
2017-02-21T00:00:00,7.7,89.9,5.2,6,9,0
2017-02-22T00:00:00,9.1,74.8,0,7.8,11,0.7
2017-02-23T00:00:00,11.6,50.1,0,6.4,16.7,4.4
2017-02-24T00:00:00,4.8,64.2,0,-1.7,11.1,2.3
2017-02-25T00:00:00,1.5,74.9,0,-3.6,8.2,9.9
2017-02-26T00:00:00,3.1,74.1,0,-1.7,10.3,3.8
2017-02-27T00:00:00,4.3,71,0,-3.2,13.3,9.3
2017-02-28T00:00:00,2.8,84.6,12.9,0.3,6.4,0
2017-03-01T00:00:00,5,69,5.4,2.1,7.5,2
2017-03-02T00:00:00,6.6,63.3,0.2,-1.2,10.2,5.9
2017-03-03T00:00:00,3.9,72.2,0,-2.6,9.9,5.1
2017-03-04T00:00:00,9.4,58.4,0,2.7,16.8,6.8
2017-03-05T00:00:00,6.4,68,2.7,2.1,9.8,3.8
2017-03-06T00:00:00,5.5,71.5,1.8,3.3,8.3,2.5
2017-03-07T00:00:00,3.9,83.5,0.2,0.6,6.6,3.1
